Country Name,2010,2011,2012,2013,2014,2015,2016
白俄罗斯,42.06012814,42.15613026,42.25420041,42.35269119,42.43716789,42.53416463,42.6301065
伯利兹,60.99912383,60.77904406,60.5589643,60.33932336,60.11924359,59.89916917,59.6790894
玻利维亚,51.88682729,51.62004985,51.35327241,51.08649497,50.81971753,50.55294009,50.28616265
巴西,59.63743129,59.51970175,59.40197221,59.28424267,59.16651312,59.04878358,58.93105404
巴巴多斯,14.65116323,14.65116323,14.65116323,14.65116323,14.65116323,14.65116323,14.65116323
文莱达鲁萨兰国,72.10626186,72.10626186,72.10626186,72.10626186,72.10626186,72.10626186,72.10626186
不丹,70.97332093,71.23383282,71.49434471,71.754863,72.0153749,72.27562418,72.48453671
博茨瓦纳,20.02893794,19.84860481,19.66827168,19.48794027,19.30760714,19.12727401,18.94694088
中非共和国,35.7122219,35.6871816,35.66214129,35.63709785,35.61205754,35.58701724,35.56197693
加拿大,38.19229318,38.18716934,38.18204549,38.17691821,38.17179436,38.16667052,38.16154667
中歐和波羅的海,33.64360777,33.74878234,33.86057812,33.93350468,34.03978031,34.14582404,34.25172011
瑞士,31.2531625,31.34932732,31.44548904,31.54165385,31.63781558,31.73398039,31.8301452
智利,21.82959081,22.2341474,22.63870136,23.04325795,23.44781191,23.8523685,24.25692509
中国,21.36831943,21.53258961,21.69685979,21.86112996,22.02539848,22.18966865,22.35394181
科特迪瓦,32.71383648,32.71257739,32.71132137,32.71006228,32.70880626,32.70754717,32.70628808
喀麦隆,42.13153942,41.6661378,41.20073618,40.73533456,40.26993294,39.80453132,39.3391297
刚果（金）,67.98923711,67.85187523,67.71452025,67.57715837,67.43980338,67.3024415,67.16507962
刚果（布）,65.62518302,65.5800867,65.53499039,65.4898998,65.44480349,65.39970717,65.35461086
哥伦比亚,52.84841849,52.82433669,52.80026194,52.77618015,52.7521054,52.72802008,52.70393829
科摩罗,20.95647433,20.74153531,20.52659834,20.31165932,20.09672235,19.88178334,19.66684432
佛得角,21.11414301,21.35235808,21.59305128,21.83126634,22.06947951,22.30769269,22.54590586
哥斯达黎加,51.01840971,51.60986978,52.20132985,52.79279471,53.38425478,53.97571485,54.56717492
加勒比小国,85.29885146,85.2546133,85.21037512,85.16615924,85.12192105,85.07768324,85.03344508
古巴,27.54603533,27.93857698,28.55075989,29.67568652,30.24802829,30.76331475,31.27860121
塞浦路斯,18.70562731,18.70238069,18.69913407,18.6969691,18.69372248,18.69047586,18.68722924
捷克共和国,34.39927499,34.42516831,34.45552247,34.48588449,34.51178451,34.54215775,34.56358456
德国,32.73087185,32.73754877,32.74516555,32.71898647,32.72284322,32.73242345,32.69120678
吉布提,0.241587571,0.241587571,0.241587571,0.241587571,0.241587571,0.241587571,0.241587571
多米尼克,59.54666646,59.18666585,58.84000142,58.48000081,58.1333313,57.77333577,57.41333516
丹麦,13.83690727,13.95522025,14.22100535,14.34055664,14.46010938,14.57966211,14.6992134
多米尼加共和国,37.61126061,38.29848791,38.98571775,39.67294505,40.36017489,41.04740219,41.7346295
阿尔及利亚,0.805293609,0.808484543,0.811675477,0.814866463,0.818057397,0.821248331,0.824439265
东亚与太平洋地区（不包括高收入）,29.59840531,29.6327445,29.66739942,29.70192531,29.73631997,29.77071478,29.80511193
早人口紅利,22.29696231,22.22245213,22.14805747,22.07361844,21.99991113,21.9254141,21.8509066
东亚与太平洋地区,26.1620019,26.19672308,26.23148699,26.26618677,26.30092992,26.33566382,26.35984558
欧洲与中亚地区（不包括高收入）,38.85131116,38.86002537,38.8692097,38.8781037,38.88892787,38.89783943,38.90673721
欧洲与中亚地区,37.94405755,37.96217964,37.98471473,38.00089124,38.02046154,38.03917669,38.05652352
厄瓜多尔,52.1080672,51.79103041,51.47398968,51.15698828,50.83995149,50.52295008,50.20595261
阿拉伯埃及共和国,0.070319956,0.070922697,0.071525438,0.072128186,0.072730927,0.073333668,0.073936409
欧洲货币联盟,37.83584686,37.92575507,38.00862668,38.07576913,38.16303569,38.257937,38.33915268
西班牙,36.49366856,36.5714373,36.61556287,36.68379203,36.75204461,36.8607287,36.93620953
爱沙尼亚,52.70110875,52.69167487,52.68223522,51.36416031,51.3549552,51.34575569,51.33655619
埃塞俄比亚,12.296,12.33659961,12.3772002,12.4177998,12.45840039,12.499,12.53959961
欧洲联盟,37.54666059,37.63500512,37.75169436,37.82653381,37.91391747,38.00618458,38.08967965
脆弱和受衝突影響的情況下,28.02567842,27.88871838,27.75212432,27.61578823,27.47889003,27.3419908,27.20509156
芬兰,73.10957552,73.11198131,73.11198131,73.11198131,73.11198131,73.10716989,73.10716989
斐济,54.34592361,54.61193266,54.87794171,55.14395076,55.40996316,55.67597221,55.94198126
法国,29.99505117,30.20142238,30.4077936,30.61416481,30.82053602,31.02690723,31.23327844
密克罗尼西亚联邦,91.61428179,91.65714809,91.68571472,91.72857012,91.77142552,91.81428092,91.85714722
加蓬,85.38052548,86.15671207,86.93289867,87.70908526,88.48527186,89.26145845,90.03764505
英国,12.64415327,12.71442153,12.78468979,12.85495805,12.92522631,12.99549456,13.06576282
格鲁吉亚,40.61591455,40.61591455,40.61591455,40.61591455,40.61591455,40.61591455,40.61591455
加纳,40.41047728,40.53529222,40.66010286,40.7849178,40.90972844,41.03454338,41.15935831
几内亚,26.63193879,26.48543057,26.33892235,26.19241413,26.04590591,25.89939769,25.75288947
冈比亚,47.43083004,47.58893341,47.74703678,47.90513713,48.0632405,48.22134387,48.37944724
几内亚比绍共和国,71.90611664,71.55049787,71.19487909,70.83926031,70.48364154,70.12802276,69.77240398
赤道几内亚,57.96791444,57.55436807,57.14082171,56.72727099,56.31372462,55.90017825,55.48663189
希腊,30.27928627,30.51357604,30.74786581,30.98215747,31.21644724,31.45073701,31.68502677
格林纳达,49.97058756,49.97058756,49.97058756,49.97058756,49.97058756,49.97058756,49.97058756
格陵兰,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997
危地马拉,34.73310937,34.3934313,34.05375094,33.71407287,33.37439252,33.03471445,32.69503637
关岛,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963,46.2962963
圭亚那,84.20624841,84.15544831,84.10464821,84.05384811,84.00304801,83.9522479,83.9014478
高收入国家,28.77211253,28.80458925,28.83935497,28.87049664,28.90282051,28.93554036,28.95943189
洪都拉斯,46.40271695,45.33023505,44.25775315,43.18527125,42.11278935,41.04030744,39.96782554
重债穷国 (HIPC),31.31764129,31.1848419,31.05250291,30.92015417,30.78781523,30.6554754,30.52313557
克罗地亚,34.31022159,34.31736999,34.32451839,34.3316646,34.338813,34.3459614,34.3531098
海地,3.664731495,3.635703808,3.606676398,3.577648711,3.548621301,3.519593614,3.490565927
匈牙利,22.60024301,22.65105598,22.70186625,22.75267921,22.80348948,22.85430244,22.90511541
只有IBRD,33.89508217,33.88756031,33.88015746,33.87277131,33.8652555,33.85777221,33.85028373
IBRD与IDA,32.0902428,32.04875664,32.00749702,31.96621958,31.92524086,31.88387428,31.84249625
IDA總,26.86230081,26.72248991,26.58314405,26.44370199,26.3055112,26.16599628,26.02645655
IDA混合,21.00681023,20.82612668,20.64541186,20.46466096,20.28401419,20.10329741,19.92258127
印度尼西亚,52.12716042,51.74936743,51.37157445,50.99377715,50.61598417,50.23819118,49.8603982
只有IDA,28.80018872,28.67387381,28.54823746,28.42248037,28.29846716,28.17259188,28.04668084
印度,23.47310465,23.53310701,23.59310938,23.65311437,23.71311674,23.77311911,23.83312147
爱尔兰,10.53316889,10.61561907,10.69806924,10.78037412,10.86282518,10.94527536,11.02772554
伊朗伊斯兰共和国,6.564491066,6.564491066,6.564491066,6.564491066,6.564491066,6.564491066,6.564491066
伊拉克,1.89952109,1.89952109,1.89952109,1.90036115,1.90036115,1.90036115,1.90036115
冰岛,0.42593517,0.438902743,0.451870317,0.46483789,0.477805502,0.490773075,0.503740648
以色列,7.116451017,7.218114462,7.319777906,7.421442057,7.523105501,7.624768946,7.726432391
意大利,30.69286734,30.87577278,31.05867821,31.24158697,31.4244924,31.60739784,31.79030327
牙买加,31.12650103,31.09141286,31.05632468,31.02123651,30.98614834,30.95106299,30.91597482
约旦,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032,1.09822032
日本,68.48443286,68.47910573,68.47377875,68.46938561,68.46499783,68.46061005,68.45622227
哈萨克斯坦,1.225691744,1.225691744,1.225691744,1.225691744,1.225691744,1.225691744,1.225691744
肯尼亚,7.432266226,7.49657395,7.560881673,7.625188538,7.689496262,7.753803985,7.818111708
吉尔吉斯斯坦,3.529718457,3.488008342,3.446298227,3.404588113,3.362877998,3.321167883,3.279457769
柬埔寨,57.183322,56.46158854,55.73986061,55.01812715,54.29639922,53.57466576,52.8529323
基里巴斯,14.99999953,14.99999953,14.99999953,14.99999953,14.99999953,14.99999953,14.99999953
大韩民国,64.01234568,63.94073364,63.78378178,63.62983643,63.54921582,63.46143979,63.35483649
科威特,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517
拉丁美洲与加勒比海地区（不包括高收入）,48.0585563,47.92666959,47.79689266,47.67165994,47.54132455,47.41048725,47.2796502
老挝,77.19047031,78.01009735,78.8297244,79.64935144,80.46897849,81.28860553,82.10823257
黎巴嫩,13.38220859,13.39002891,13.39784922,13.40566954,13.41348986,13.42131017,13.42913049
利比里亚,44.94393688,44.63247508,44.32101329,44.0095515,43.6980897,43.38662791,43.07516611
利比亚,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688
圣卢西亚,33.77049243,33.67213265,33.57376974,33.47540996,33.37705018,33.27868727,33.18032749
拉丁美洲与加勒比海地区,46.80923138,46.69964853,46.59201574,46.48858974,46.38044314,46.27183309,46.16329869
最不发达国家,29.9048378,29.7753591,29.6465948,29.51770317,29.38870373,29.25970278,29.13065758
低收入国家,25.90885918,25.79194235,25.67551029,25.55906792,25.44482394,25.32837364,25.21193079
斯里兰卡,33.53532132,33.43007339,33.32482935,33.21958143,33.11433739,33.00908946,32.90384153
中低等收入国家,29.51525674,29.39610725,29.27719095,29.15815769,29.03910907,28.91998735,28.80082717
中低收入国家,32.20531926,32.15878036,32.11277749,32.06738735,32.02159024,31.97533642,31.92907099
莱索托,1.449275362,1.482213439,1.515151515,1.548089592,1.581027668,1.613965744,1.646903821
後期人口紅利,38.92067553,38.94109383,38.96168763,38.98115949,39.00159707,39.02203108,39.04246364
立陶宛,34.62305544,34.65551957,34.68743073,34.7187874,34.76456504,34.79648843,34.83285866
卢森堡,35.67901109,35.67901109,35.67901109,35.67901109,35.67901109,35.67901109,35.67901109
拉脱维亚,53.88817481,53.92925888,53.95304035,53.95079516,53.96590701,53.97233837,53.97876974
摩洛哥,12.70894017,12.69101501,12.67308985,12.65516469,12.63723952,12.61931436,12.6013892
摩尔多瓦,11.75038052,11.89041114,12.02678065,12.15936703,12.30301168,12.43917275,12.57525102
马达加斯加,21.58578946,21.54882734,21.52132624,21.49364043,21.46613957,21.43863871,21.41113785
马尔代夫,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333
中东与北非地区,2.0608801,2.062104273,2.063329705,2.06459012,2.065815943,2.06703976,2.068264864
墨西哥,34.20766995,34.16054859,34.11342724,34.0663099,34.01918854,33.97206718,33.92494583
马绍尔群岛,70.22222413,70.22222413,70.22222413,70.22222413,70.22222413,70.22222413,70.22222413
中等收入国家,33.29967333,33.26537886,33.23162694,33.19862212,33.16462547,33.13057185,33.0965024
北马其顿,39.57176844,39.57176844,39.57176844,39.57176844,39.57176844,39.57176844,39.57176844
马里,4.187872381,4.123128365,4.05838435,3.993640335,3.928896319,3.864152304,3.799408289
马耳他,1.093749981,1.093749981,1.093749981,1.093749981,1.093749981,1.093749981,1.093749981
缅甸,48.63760218,47.79898607,46.97266971,46.14105589,45.30440435,44.4677528,43.63110126
中东与北非地区（不包括高收入）,2.508094919,2.509307701,2.510520483,2.51178908,2.513001896,2.514214698,2.515427499
黑山,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885
蒙古,8.393110144,8.330492496,8.267874848,8.205257828,8.14264018,8.080022532,8.017404884
北马里亚纳群岛,65.91304281,65.54347743,65.19565168,64.84782592,64.47826054,64.13043478,63.78260903
莫桑比克,49.55873751,49.29627097,49.03379946,48.77133292,48.50886141,48.24639487,47.98392833
毛里塔尼亚,0.234791889,0.231396139,0.228000388,0.224604638,0.221208887,0.217813137,0.214417386
毛里求斯,18.91625691,18.93595991,18.9556648,18.97536968,18.99507457,19.01477757,19.03448246
马拉维,34.33389902,34.14297836,33.9520577,33.76113704,33.57021638,33.37929571,33.18837505
马来西亚,67.33830467,67.3815225,67.42474628,67.46796411,67.51118789,67.55440572,67.59762355
北美,35.96423307,35.97675467,35.98927626,36.00179615,36.01431774,36.02683934,36.03936094
纳米比亚,8.85471705,8.764590612,8.674464767,8.584338328,8.494212483,8.404086045,8.313959607
尼日尔,0.950501303,0.940712067,0.930922832,0.921133693,0.911344458,0.901555222,0.891765987
尼日利亚,9.926765265,9.477036344,9.02730635,8.577577429,8.127847972,7.678118515,7.228389058
尼加拉瓜,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273
荷兰,11.05840498,11.07947824,11.09727201,11.12496253,11.14277215,11.16058178,11.1783914
挪威,33.13401594,33.13949173,33.14496752,33.16142708,33.16690469,33.1723823,33.1778599
尼泊尔,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925
新西兰,38.55151722,38.55227753,38.55303783,38.55379442,38.55455473,38.55531503,38.55607533
经合组织成员,31.18542073,31.21847026,31.25404406,31.28561504,31.3184924,31.35180975,31.37536236
阿曼,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036
其他小国,25.97334419,25.97791392,25.98251921,25.97334484,25.97796834,25.9825051,25.98678616
巴基斯坦,2.188408053,2.132627646,2.07684724,2.021066833,1.965286426,1.909506019,1.853725612
巴拿马,63.20957762,62.98897091,62.76836421,62.54775094,62.32714423,62.10653753,61.88593083
秘鲁,58.44609375,58.31515503,58.18421631,58.05328369,57.92234497,57.79140625,57.66046753
菲律宾,22.93993359,23.74484355,24.5497535,25.35466345,26.1595734,26.96448335,27.7693933
巴布亚新几内亚,74.13549441,74.12930976,74.12312511,74.11694908,74.11076443,74.10457978,74.09839513
波兰,30.45905707,30.53325995,30.60348896,30.67371937,30.74496164,30.81420033,30.88343903
預人口紅利,29.00714706,28.86751977,28.72830908,28.58939831,28.45018619,28.31097321,28.17176022
波多黎各,54.04847843,54.42164614,54.79481384,55.16685305,55.5400242,55.91319191,56.28635961
葡萄牙,35.36412272,35.23965605,35.11518671,34.98491584,34.86031479,34.73586931,34.61142383
巴拉圭,42.66297508,41.84394566,41.02491869,40.20588926,39.3868623,38.56783287,37.74880345
约旦河西岸和加沙,1.523255827,1.523255827,1.523255827,1.523255827,1.523255827,1.523255827,1.523255827
太平洋岛国,61.62180718,61.61074634,61.59953339,61.58847243,61.57741622,61.56635527,61.55529443
人口紅利之後,31.52716472,31.55555302,31.58764814,31.61825475,31.64711026,31.67632405,31.69472267
罗马尼亚,28.31993045,28.60581394,28.92531042,29.22488414,29.51929679,29.82006259,30.12082839
俄罗斯联邦,49.77359074,49.77108339,49.76857986,49.76607633,49.76356898,49.76106545,49.75856192
卢旺达,18.07863802,18.35427595,18.62991512,18.90555306,19.18119223,19.45683016,19.73246809
南亚,17.334791,17.36332,17.39184904,17.4203797,17.44890875,17.47743564,17.50586354
沙特阿拉伯,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135
塞内加尔,44.00872591,43.80096608,43.59320625,43.38544642,43.17768659,42.96992676,42.76216694
新加坡,23.29059985,23.22443186,23.15864127,23.12588555,23.06064884,23.06064884,23.06064884
所罗门群岛,79.06395141,78.86387647,78.66381025,78.4637353,78.26366908,78.06359414,77.8635192
塞拉利昂,37.76669438,38.64782624,39.52895471,40.41008657,41.29121505,42.17234691,43.05347877
萨尔瓦多,13.85135135,13.63899643,13.42664152,13.21428513,13.00193021,12.78957529,12.57722037
塞尔维亚,31.01989481,31.03590101,31.05191,31.0679162,31.0839252,31.0999314,31.1159376
撒哈拉以南非洲地区（不包括高收入）,28.30883405,28.18271884,28.0569447,27.93116297,27.80538841,27.67961304,27.55383768
撒哈拉以南非洲地区,28.31013561,28.18402312,28.0582517,27.9324727,27.80670086,27.68092822,27.55515558
小国,36.49702174,36.49326426,36.4895402,36.47010717,36.46641394,36.46262505,36.45854466
圣多美和普林西比,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174,55.83333174
苏里南,98.40384615,98.37948843,98.35513071,98.33076673,98.306409,98.28205128,98.25769356
斯洛伐克共和国,40.31939366,40.3260695,40.33023006,40.33438809,40.34525892,40.34773764,40.35357636
斯洛文尼亚,61.89752921,61.90806941,61.91892353,61.94637416,61.95630828,61.95823746,61.97001199
瑞典,68.41399815,68.41399815,68.91785732,68.91785732,68.92293339,68.92293339,68.92293339
斯威士兰,32.73255814,32.99999858,33.26744257,33.53488301,33.802327,34.06976744,34.33720788
塞舌尔,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395,88.4130395
乍得,4.374205845,4.273665742,4.173125639,4.072585924,3.972045821,3.871505718,3.770965615
东亚与太平洋地区 (IBRD与IDA),29.46625237,29.5088962,29.55185752,29.59468881,29.63738839,29.68008876,29.72279147
欧洲与中亚地区 (IBRD与IDA),38.72837086,38.73797286,38.7479687,38.75767964,38.76930142,38.77901282,38.7887107
多哥,5.276705277,4.912667994,4.548630151,4.184592868,3.820555305,3.456517742,3.092480179
泰国,31.80528098,31.86400204,31.92272309,31.98144415,32.0401652,32.09888626,32.15760731
塔吉克斯坦,2.929408402,2.932266318,2.935124234,2.937982368,2.965717131,2.968513582,2.97139559
土库曼斯坦,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045
拉丁美洲与加勒比海地区 (IBRD与IDA),46.90832483,46.79617906,46.68403347,46.57188937,46.45974383,46.34759831,46.23545302
东帝汶,49.89912576,49.14593058,48.39273541,47.63954435,46.88634917,46.133154,45.37995883
中东与北非地区 (IBRD与IDA),2.508781492,2.509995119,2.511208746,2.512478243,2.513691904,2.514905552,2.516119199
汤加,12.5,12.5,12.5,12.5,12.5,12.5,12.5
南亚 (IBRD与IDA),17.334791,17.36332,17.39184904,17.4203797,17.44890875,17.47743564,17.50586354
撒哈拉以南非洲地区 (IBRD与IDA),28.31013561,28.18402312,28.0582517,27.9324727,27.80670086,27.68092822,27.55515558
特立尼达和多巴哥,44.13255242,44.44834391,44.76218419,45.07797271,45.39181298,45.70760151,46.023393
突尼斯,6.372296601,6.437950645,6.503604689,6.569258339,6.634912776,6.700566426,6.766220077
土耳其,14.55634526,14.68939671,14.8224469,14.95549835,15.08854854,15.22159999,15.35465144
坦桑尼亚,54.09799052,53.67803116,53.2580718,52.83811244,52.41815308,51.99819372,51.57823436
乌干达,13.72930381,13.0550571,12.38081038,11.70656245,11.03231573,10.35806902,9.683822306
乌克兰,16.48139198,16.51902196,16.55665195,16.59428363,16.63277494,16.67040688,16.70803881
中高等收入国家,34.60473029,34.59968741,34.59530857,34.59202462,34.58735831,34.58264202,34.57791945
乌拉圭,9.89201262,10.02194057,10.15186853,10.28179648,10.41172443,10.54165238,10.67158034
美国,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.92978567
乌兹别克斯坦,7.699811942,7.673671563,7.647531758,7.621391379,7.595251574,7.569111195,7.54297139
圣文森特和格林纳丁斯,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923
美属维京群岛,51.88571385,51.57142639,51.25714438,50.91428484,50.59999738,50.28571538,49.97142792
越南,45.56390492,45.97994001,46.3959751,46.81201019,47.22804528,47.64408037,48.06011546
瓦努阿图,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997
世界,30.86996409,30.84438914,30.81984683,30.79467396,30.76956804,30.74426441,30.71642094
萨摩亚,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827
也门共和国,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809
南非,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524
赞比亚,66.54380608,66.3196955,66.09559018,65.8714796,65.64737428,65.4232637,65.19915312
津巴布韦,40.38774719,39.58019803,38.7726514,37.96510225,37.15755562,36.35000646,35.54245731
